,lat,lng
1894,40.043415,116.349919
1895,40.037058,116.370604
1896,40.035676,116.331445
1897,40.030384000000005,116.336171
1898,40.03185,116.37310500000001
1899,40.03054,116.336289
1900,40.03054,116.336289
1901,40.030074,116.333229
1902,40.041908,116.31631999999999
1903,40.030404,116.333091
1904,40.042114,116.353769
1905,40.052009999999996,116.31273999999999
1906,40.026801,116.337128
1907,40.036456,116.372483
1908,40.030134999999994,116.33532199999999
1909,40.040701,116.33275
1910,40.030215999999996,116.335072
1911,40.03054,116.336289
1912,40.047162,116.33730600000001
1913,40.022103,116.32259199999999
1914,40.052170000000004,116.31266299999999
1915,40.043931,116.314604
1916,40.04605,116.32748000000001
1917,40.03603,116.349848
1918,40.038661,116.332274
1919,40.040087,116.33346100000001
1920,40.047247,116.33747
