0,39.979828,116.36745
1,39.976315,116.379422
2,39.9222,116.2984
3,39.992648,116.338605
4,39.983901,116.306926
5,39.970936,116.307563
6,39.953189,116.356
7,39.91753,116.27993
8,39.967334,116.359018
9,39.98883,116.366088
10,39.982852,116.307044
11,39.917813,116.278573
12,40.123702,116.207956
13,40.11482507,116.1197497
14,40.11051735,116.0971695
15,40.103735,116.096114
16,40.10114,116.26574
17,40.093471,116.184806
18,40.090884,116.181577
19,40.089981,116.11665
20,40.08677,116.258702
21,40.081983,116.338695
22,40.076445,116.235764
23,40.075061,116.236583
24,40.067736,116.346097
25,40.066973,116.250844
26,40.066757,116.249581
27,40.066147,116.347418
28,40.064501,116.160729
29,40.061972,116.419576
30,40.06182316,116.3751684
31,40.05953422,116.3649854
32,40.058151,116.323476
33,40.057773,116.179463
34,40.057495,116.292941
35,40.05673,116.330219
36,40.05416,116.30238
37,40.053056,116.30199
38,40.053049,116.298641
39,40.05301268,116.2965154
40,40.05277857,116.3285803
41,40.05217008,116.3126636
42,40.05204586,116.3281868
43,40.05201,116.31274
44,40.051926,116.328157
45,40.051907,116.308748
46,40.05177505,116.3034214
47,40.051479,116.28416
48,40.05121236,116.3037927
49,40.050972,116.33085
50,40.050707,116.301613
51,40.05011454,116.2840812
52,40.049945,116.282887
53,40.049666,116.331203
54,40.04874,116.251983
55,40.048066,116.292387
56,40.04784,116.29814
57,40.04773876,116.2983805
58,40.04757606,116.2804583
59,40.047525,116.280011
60,40.047295,116.282775
61,40.047068,116.356417
62,40.04703577,116.2982805
63,40.046673,116.303755
64,40.04656839,116.3557866
65,40.04501,116.30532
66,40.044788,116.28823
67,40.04456172,116.2954586
68,40.044539,116.281934
69,40.0444,116.28495
70,40.04431,116.29548
71,40.044139,116.275327
72,40.04409,116.31456
73,40.04406,116.29405
74,40.04395093,116.2732588
75,40.043931,116.314604
76,40.04379473,116.3100771
77,40.04376613,116.2898393
78,40.043733,116.289137
79,40.043689,116.305366
80,40.043415,116.349919
81,40.043388,116.302344
82,40.043244,116.279507
83,40.043199,116.184536
84,40.04225,116.30975
85,40.042114,116.353769
86,40.04200012,116.2922558
87,40.04199,116.307074
88,40.041908,116.31632
89,40.041729,116.30693
90,40.04094,116.30879
91,40.040716,116.20311
92,40.040701,116.33275
93,40.04055789,116.3071825
94,40.040554,116.3329105
95,40.037259,116.370234
96,40.036893,116.306675
97,40.036571,116.307264
98,40.036526,116.307161
99,40.036456,116.372483
100,40.036456,116.372483
101,40.036444,116.307115
102,40.03627,116.312
103,40.03622881,116.3081695
104,40.03603,116.349848
105,40.035911,116.308704
106,40.03358,116.34661
107,40.033474,116.346765
108,40.033325,116.280255
109,40.03219,116.348302
110,40.031461,116.330929
111,40.030787,116.340806
112,40.030566,116.335816
113,40.03054034,116.3362896
114,40.03054034,116.3362896
115,40.03054034,116.3362896
116,40.03052,116.31175
117,40.030404,116.333091
118,40.030384,116.336171
119,40.03034,116.346444
120,40.030314,116.346643
121,40.030216,116.335072
122,40.03020328,116.3344404
123,40.030177,116.335215
124,40.030135,116.335322
125,40.03012832,116.3325173
126,40.030074,116.333229
127,40.029812,116.318319
128,40.02863,116.311322
129,40.0284,116.24354
130,40.027962,116.309829
131,40.027928,116.335445
132,40.027624,116.333876
133,40.027561,116.279026
134,40.026801,116.337128
135,40.024635,116.28071
136,40.022875,116.321587
137,40.022103,116.322592
138,40.022017,116.318317
139,40.02061,116.27678
140,40.01974,116.3512915
141,40.018149,116.350644
142,40.01629,116.298045
143,40.01621861,116.3529319
144,40.01546,116.270873
145,40.015306,116.341833
146,40.01523,116.27103
147,40.014665,116.327552
148,40.01410544,116.3283457
149,40.01166554,116.3316862
150,40.010886,116.319028
151,40.009567,116.353132
152,40.00908,116.35183
153,40.008793,116.353987
154,40.008765,116.319304
155,40.00873,116.31922
156,40.00717,116.32358
157,40.006847,116.322271
158,40.006493,116.335634
159,40.004918,116.324658
160,40.004482,116.328298
161,40.004117,116.321531
162,40.003849,116.28612
163,40.00372,116.35311
164,40.00367744,116.3397615
165,40.003315,116.349196
166,40.003258,116.338894
167,40.00317,116.3615
168,40.00263,116.32824
169,40.00254,116.31547
170,40.001947,116.335665
171,40.001837,116.317826
172,40.001786,116.353596
173,40.001406,116.348273
174,40.001231,116.339299
175,40.0011,116.35298
176,40.000539,116.327712
177,40.000125,116.351184
178,39.99957,116.33199
179,39.999355,116.312244
180,39.999145,116.282065
181,39.99884,116.33145
182,39.99879,116.33588
183,39.99879,116.33588
184,39.99863709,116.3330182
185,39.998633,116.282296
186,39.998589,116.363666
187,39.998308,116.289893
188,39.998154,116.339573
189,39.99807354,116.1951372
190,39.99776173,116.3132698
191,39.99758,116.30357
192,39.99742226,116.3198005
193,39.99736,116.28261
194,39.99722,116.3064
195,39.99716896,116.3476248
196,39.99699,116.32425
197,39.996893,116.335782
198,39.99655902,116.3486902
199,39.996112,116.334544
200,39.995867,116.331038
201,39.99581958,116.2857903
202,39.995518,116.281759
203,39.99549272,116.2404826
204,39.995436,116.308934
205,39.995393,116.347624
206,39.99539,116.347625
207,39.995372,116.34765
208,39.99532082,116.33177
209,39.99526,116.19986
210,39.995246,116.313897
211,39.99513,116.314
212,39.994429,116.347446
213,39.99417,116.30059
214,39.994071,116.330914
215,39.99400604,116.2053014
216,39.994005,116.330974
217,39.99398121,116.3293395
218,39.99379,116.3501
219,39.993725,116.333163
220,39.993691,116.333242
221,39.993653,116.339121
222,39.993561,116.331263
223,39.99345,116.347504
224,39.993441,116.338162
225,39.993415,116.332159
226,39.993384,116.336487
227,39.993372,116.330403
228,39.993328,116.331206
229,39.99332,116.33321
230,39.993252,116.336578
231,39.9932,116.327696
232,39.993101,116.327624
233,39.993088,116.330299
234,39.99305,116.326387
235,39.99305,116.325137
236,39.99298025,116.318781
237,39.99294,116.32587
238,39.992932,116.325305
239,39.992815,116.325169
240,39.992814,116.32475
241,39.992776,116.204358
242,39.992511,116.333569
243,39.992444,116.342766
244,39.992354,116.338576
245,39.99233,116.33374
246,39.992277,116.3369
247,39.99218563,116.3237517
248,39.992086,116.200249
249,39.992057,116.336741
250,39.991929,116.198776
251,39.99178,116.318426
252,39.99178,116.318426
253,39.991638,116.336997
254,39.99155347,116.3599079
255,39.991429,116.336896
256,39.991391,116.316312
257,39.99126067,116.2029693
258,39.991218,116.33524
259,39.99069556,116.3415764
260,39.990486,116.338749
261,39.990471,116.320978
262,39.99022,116.310638
263,39.99014,116.35752
264,39.990061,116.337449
265,39.99004235,116.3200795
266,39.989996,116.339578
267,39.98981148,116.3135971
268,39.989307,116.334897
269,39.989251,116.33507
270,39.98925,116.318819
271,39.9891,116.33523
272,39.989092,116.360078
273,39.988957,116.34624
274,39.98894,116.30812
275,39.988892,116.306762
276,39.98879,116.33362
277,39.988752,116.36012
278,39.988653,116.305013
279,39.988505,116.359834
280,39.988345,116.354752
281,39.988135,116.33381
282,39.9880959,116.3335857
283,39.987847,116.355288
284,39.987239,116.30509
285,39.98698,116.33435
286,39.986921,116.333957
287,39.98688095,116.3149397
288,39.98687488,116.314823
289,39.986507,116.369836
290,39.986194,116.345995
291,39.986179,116.345641
292,39.985732,116.361834
293,39.98500268,116.3622138
294,39.9849902,116.3180386
295,39.984922,116.32649
296,39.98486639,116.3066836
297,39.98466,116.30669
298,39.984558,116.313117
299,39.984492,116.306727
300,39.98442,116.303281
301,39.98435,116.31002
302,39.98425687,116.292096
303,39.98424,116.310201
304,39.98409,116.30756
305,39.98395,116.30653
306,39.98390702,116.3404261
307,39.983901,116.314105
308,39.98389091,116.3146097
309,39.983881,116.307693
310,39.983844,116.32518
311,39.983783,116.304637
312,39.983743,116.306744
313,39.98373,116.30665
314,39.983674,116.317365
315,39.983672,116.317365
316,39.98358596,116.3172285
317,39.9835599,116.3065904
318,39.983543,116.306572
319,39.983433,116.306832
320,39.983425,116.306978
321,39.983413,116.31561
322,39.983413,116.31561
323,39.98329726,116.3078597
324,39.98326005,116.3070599
325,39.983215,116.307114
326,39.98296,116.30725
327,39.982901,116.314107
328,39.982885,116.306885
329,39.982718,116.307117
330,39.982666,116.30533
331,39.982488,116.350395
332,39.98231775,116.3661257
333,39.982082,116.311615
334,39.981796,116.327626
335,39.981776,116.306194
336,39.981675,116.3092664
337,39.981627,116.348452
338,39.98159451,116.31504
339,39.981454,116.313199
340,39.981323,116.331678
341,39.9812776,116.3151293
342,39.981133,116.329167
343,39.98092261,116.3120308
344,39.98087667,116.3092418
345,39.9808,116.33106
346,39.980772,116.333758
347,39.980741,116.332761
348,39.980691,116.330223
349,39.98068,116.308611
350,39.980664,116.314626
351,39.98048,116.36602
352,39.980409,116.312532
353,39.98027,116.370451
354,39.980167,116.31397
355,39.97999,116.34851
356,39.979968,116.31414
357,39.979927,116.348326
358,39.979785,116.31192
359,39.9796,116.31542
360,39.97958794,116.3142253
361,39.979499,116.308932
362,39.97946,116.314308
363,39.97944,116.3119
364,39.97924944,116.3329504
365,39.978829,116.370239
366,39.97877068,116.3531535
367,39.97862,116.35246
368,39.97847,116.33669
369,39.97840982,116.3702901
370,39.9784,116.376928
371,39.97835478,116.3367136
372,39.97824835,116.3100069
373,39.97824,116.31514
374,39.978183,116.315794
375,39.978127,116.335385
376,39.978114,116.315433
377,39.97792786,116.3687378
378,39.977689,116.306475
379,39.97765,116.34576
380,39.97758,116.31143
381,39.977548,116.35102
